C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_12_963.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_12_963.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_12_963.jpg,0,0.9359489,0,2.05749
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_069.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_069.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_069.jpg,0,1,0,3.461746
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_171.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_171.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_171.jpg,0,1,0,4.634616
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_278.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_278.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_278.jpg,0,1,0,5.794147
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_380.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_380.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_380.jpg,0,1,0,6.942513
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_482.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_482.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_482.jpg,0,1,0,8.079735
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_590.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_590.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_590.jpg,0,1,0,9.429814
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_692.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_692.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_692.jpg,0,1,0,10.54277
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_798.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_798.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_798.jpg,0,1,0,11.47755
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_898.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_898.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_898.jpg,0,1,0,12.70672
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_13_999.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_13_999.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_13_999.jpg,0,1,0,13.70196
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_14_101.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_14_101.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_14_101.jpg,0,1,0,14.99828
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_14_209.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_14_209.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_14_209.jpg,-0.3219532,1,0,16.21599
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_14_314.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_14_314.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_14_314.jpg,-0.4307052,1,0,16.93465
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_14_421.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_14_421.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_14_421.jpg,-0.135336,1,0,18.1539
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_14_523.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_14_523.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_14_523.jpg,0,0.7235214,0,18.7438
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_14_628.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_14_628.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_14_628.jpg,0,0.3806549,0,19.13699
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_14_736.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_14_736.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_14_736.jpg,0,0.7033854,0,19.91328
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_14_837.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_14_837.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_14_837.jpg,0,0.86192,0,20.64685
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_14_938.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_14_938.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_14_938.jpg,0,0.5595348,0,21.33389
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_046.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_046.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_046.jpg,-0.3022879,0.2572469,0,21.27939
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_150.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_150.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_150.jpg,-0.03938399,0,0,20.94815
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_255.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_255.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_255.jpg,0,0,0,21.02986
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_363.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_363.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_363.jpg,-0.04909997,0,0,20.50176
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_462.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_462.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_462.jpg,-0.3305999,0,0,20.52741
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_567.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_567.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_567.jpg,-0.6878611,0,0,20.01711
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_669.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_669.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_669.jpg,-0.3847492,0,0,19.48429
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_771.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_771.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_771.jpg,-0.07801732,0,0,19.66731
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_879.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_879.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_879.jpg,-0.02325066,0,0,19.03858
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_15_982.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_15_982.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_15_982.jpg,-0.3336172,0,0,19.22488
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_16_084.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_16_084.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_16_084.jpg,-0.1069453,0,0,18.58747
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_16_190.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_16_190.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_16_190.jpg,0,0,0,18.34015
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_16_291.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_16_291.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_16_291.jpg,-0.3047479,0,0,18.58218
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_16_397.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_16_397.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_16_397.jpg,-0.5978505,0,0,17.78659
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_16_501.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_16_501.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_16_501.jpg,-0.8530277,0,0,17.78321
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_16_601.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_16_601.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_16_601.jpg,-0.5525492,0,0,17.13756
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_16_704.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_16_704.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_16_704.jpg,-0.2429173,0,0,17.48371
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_16_806.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_16_806.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_16_806.jpg,0,0.2669599,0,17.01234
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_16_918.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_16_918.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_16_918.jpg,0,0.6368318,0,17.67484
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_023.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_023.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_023.jpg,0,0.9247916,0,18.78234
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_127.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_127.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_127.jpg,0,1,0,19.97077
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_235.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_235.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_235.jpg,0,1,0,20.88099
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_344.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_344.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_344.jpg,0,1,0,21.94974
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_455.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_455.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_455.jpg,-0.3323372,1,0,23.04404
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_563.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_563.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_563.jpg,-0.03852795,1,0,24.0108
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_666.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_666.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_666.jpg,0,1,0,24.97662
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_773.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_773.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_773.jpg,0,1,0,26.12371
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_883.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_883.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_883.jpg,0,1,0,27.07011
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_17_988.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_17_988.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_17_988.jpg,0,1,0,28.19338
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_18_090.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_18_090.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_18_090.jpg,-0.0868253,1,0,29.11727
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_18_190.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_18_190.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_18_190.jpg,-0.3871785,1,0,29.91369
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_18_291.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_18_291.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_18_291.jpg,-0.08229861,1,0,30.19125
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_18_394.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_18_394.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_18_394.jpg,0,1,0,30.18926
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_18_495.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_18_495.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_18_495.jpg,0,1,0,30.19015
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_18_595.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_18_595.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_18_595.jpg,0,1,0,30.19035
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_18_704.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_18_704.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_18_704.jpg,0,1,0,30.1904
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_18_804.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_18_804.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_18_804.jpg,0,1,0,30.19038
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_18_909.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_18_909.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_18_909.jpg,-0.3148385,1,0,30.17184
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_011.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_011.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_011.jpg,-0.5635557,1,0,30.14406
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_111.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_111.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_111.jpg,-0.2631119,1,0,30.19251
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_215.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_215.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_215.jpg,0,1,0,30.18777
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_319.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_319.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_319.jpg,0,1,0,30.18985
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_425.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_425.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_425.jpg,0,1,0,30.19028
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_530.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_530.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_530.jpg,0,1,0,30.19032
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_632.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_632.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_632.jpg,0,1,0,30.1903
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_739.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_739.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_739.jpg,0,1,0,30.19028
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_840.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_840.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_840.jpg,0,1,0,30.19029
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_19_942.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_19_942.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_19_942.jpg,0,1,0,30.18982
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_043.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_043.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_043.jpg,0,1,0,30.19031
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_144.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_144.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_144.jpg,0,1,0,30.18971
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_255.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_255.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_255.jpg,0,1,0,30.19033
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_356.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_356.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_356.jpg,0,1,0,30.19031
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_460.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_460.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_460.jpg,0,1,0,30.19029
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_562.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_562.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_562.jpg,0,1,0,30.19033
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_665.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_665.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_665.jpg,0,1,0,30.1903
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_766.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_766.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_766.jpg,0,1,0,30.19029
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_869.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_869.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_869.jpg,0,1,0,30.19033
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_20_972.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_20_972.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_20_972.jpg,-0.3114092,1,0,30.16991
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_21_081.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_21_081.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_21_081.jpg,-0.4685251,1,0,30.16047
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_21_186.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_21_186.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_21_186.jpg,-0.1540186,1,0,30.19294
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_21_290.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_21_290.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_21_290.jpg,0,1,0,30.18936
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_21_390.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_21_390.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_21_390.jpg,0,1,0,30.18983
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_21_496.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_21_496.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_21_496.jpg,0,1,0,30.19002
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_21_597.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_21_597.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_21_597.jpg,0,1,0,30.1907
C:\Users\Acer\Desktop\Data\IMG\center_2019_09_17_19_15_21_707.jpg, C:\Users\Acer\Desktop\Data\IMG\left_2019_09_17_19_15_21_707.jpg, C:\Users\Acer\Desktop\Data\IMG\right_2019_09_17_19_15_21_707.jpg,0,1,0,30.18987
